SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,prev_min,days_rest,is_away,rolling_avg_min,label
22023,1629675,0022300513,2024-01-09,MIN @ ORL,W,21,5,8,0.625,2,4,0.5,1,2,0.5,2,8,10,2,0,0,3,3,13,1,1,27.0,2.0,1,22.0,0
22023,1629675,0022300517,2024-01-10,MIN @ BOS,L,37,7,15,0.467,3,7,0.429,2,2,1.0,3,7,10,3,0,3,1,4,19,2,1,21.0,1.0,1,22.1,1
22023,1629675,0022300538,2024-01-12,MIN vs. POR,W,21,5,10,0.5,2,6,0.333,2,5,0.4,1,2,3,1,2,0,0,2,14,-4,1,37.0,2.0,0,23.7,0
22023,1629675,0022300553,2024-01-14,MIN vs. LAC,W,14,3,5,0.6,2,3,0.667,0,0,0.0,0,1,1,1,2,0,1,2,8,6,1,21.0,2.0,0,23.9,0
22023,1629675,0022300569,2024-01-17,MIN @ DET,W,23,3,9,0.333,1,4,0.25,2,4,0.5,0,4,4,1,3,0,1,0,9,3,1,14.0,3.0,1,23.4,0
22023,1629675,0022300582,2024-01-18,MIN vs. MEM,W,24,8,13,0.615,4,5,0.8,0,0,0.0,0,3,3,1,2,1,0,2,20,16,1,23.0,1.0,0,23.9,0
22023,1629675,0022300599,2024-01-20,MIN vs. OKC,L,26,7,13,0.538,4,8,0.5,0,0,0.0,0,3,3,0,0,4,4,3,18,17,1,24.0,2.0,0,23.6,1
22023,1629675,0022300610,2024-01-22,MIN vs. CHA,L,15,2,5,0.4,1,4,0.25,0,0,0.0,0,0,0,0,1,0,1,3,5,6,1,26.0,2.0,0,24.3,0
22023,1629675,0022300620,2024-01-24,MIN @ WAS,W,21,2,9,0.222,1,3,0.333,0,0,0.0,0,3,3,2,1,1,0,1,5,4,1,15.0,2.0,1,23.3,0
22023,1629675,0022300629,2024-01-25,MIN @ BKN,W,23,2,7,0.286,1,3,0.333,0,0,0.0,1,3,4,2,0,1,1,3,5,8,1,21.0,1.0,1,22.9,0
22023,1629675,0022300649,2024-01-27,MIN @ SAS,L,22,5,12,0.417,2,5,0.4,1,2,0.5,0,2,2,0,0,3,1,2,13,5,1,23.0,2.0,1,22.5,0
22023,1629675,0022300664,2024-01-29,MIN @ OKC,W,21,3,10,0.3,3,5,0.6,0,0,0.0,0,5,5,2,0,0,2,0,9,-7,1,22.0,2.0,1,22.6,0
22023,1629675,0022300680,2024-01-31,MIN vs. DAL,W,26,4,10,0.4,3,5,0.6,1,4,0.25,1,7,8,2,1,1,0,3,12,23,1,21.0,2.0,0,21.0,1
22023,1629675,0022300694,2024-02-02,MIN vs. ORL,L,22,4,5,0.8,1,2,0.5,0,0,0.0,0,5,5,1,0,0,2,1,9,4,1,26.0,2.0,0,21.5,0
22023,1629675,0022300709,2024-02-04,MIN vs. HOU,W,22,5,11,0.455,1,4,0.25,2,3,0.667,0,6,6,0,1,2,1,2,13,4,1,22.0,2.0,0,22.3,0
22023,1629675,0022300723,2024-02-06,MIN @ CHI,L,20,4,11,0.364,2,6,0.333,0,0,0.0,0,4,4,2,0,1,0,1,10,3,1,22.0,2.0,1,22.2,0
22023,1629675,0022300738,2024-02-08,MIN @ MIL,W,24,6,11,0.545,2,4,0.5,3,3,1.0,1,3,4,0,1,1,1,1,17,6,1,20.0,2.0,1,21.8,1
22023,1629675,0022300770,2024-02-12,MIN @ LAC,W,27,5,9,0.556,1,2,0.5,0,0,0.0,0,7,7,1,0,0,2,3,11,17,1,24.0,4.0,1,21.6,1
22023,1629675,0022300775,2024-02-13,MIN @ POR,W,25,4,8,0.5,1,3,0.333,1,2,0.5,0,3,3,1,1,2,0,2,10,18,1,27.0,1.0,1,22.8,0
22023,1629675,0022300791,2024-02-15,MIN @ POR,W,22,4,8,0.5,2,2,1.0,0,0,0.0,1,2,3,0,0,0,0,4,10,16,1,25.0,2.0,1,23.2,0
22023,1629675,0022300808,2024-02-23,MIN vs. MIL,L,23,2,10,0.2,1,6,0.167,3,4,0.75,1,3,4,1,1,0,1,2,8,-13,1,22.0,8.0,0,23.1,0
22023,1629675,0022300815,2024-02-24,MIN vs. BKN,W,27,2,9,0.222,0,5,0.0,2,4,0.5,4,5,9,1,0,3,3,4,6,8,1,23.0,1.0,0,23.2,1
22023,1629675,0022300838,2024-02-27,MIN vs. SAS,W,33,8,10,0.8,1,2,0.5,5,5,1.0,2,4,6,1,2,1,2,2,22,8,1,27.0,3.0,0,23.8,1
22023,1629675,0022300845,2024-02-28,MIN vs. MEM,W,26,6,11,0.545,4,6,0.667,3,3,1.0,1,5,6,2,0,2,0,5,19,18,1,33.0,1.0,0,24.5,0
22023,1629675,0022300862,2024-03-01,MIN vs. SAC,L,36,8,18,0.444,1,6,0.167,1,1,1.0,2,5,7,3,1,0,1,0,18,2,1,26.0,2.0,0,24.9,1
22023,1629675,0022300873,2024-03-03,MIN vs. LAC,L,21,0,7,0.0,0,3,0.0,3,4,0.75,3,8,11,2,0,1,2,1,3,-18,1,36.0,2.0,0,26.3,0
22023,1629675,0022300881,2024-03-04,MIN vs. POR,W,23,4,5,0.8,4,4,1.0,0,2,0.0,0,5,5,0,0,1,1,0,12,16,1,21.0,1.0,0,26.4,0
22023,1629675,0022300903,2024-03-07,MIN @ IND,W,26,6,15,0.4,1,4,0.25,0,0,0.0,2,6,8,2,1,1,2,2,13,-12,1,23.0,3.0,1,26.3,0
22023,1629675,0022300911,2024-03-08,MIN @ CLE,L,32,10,18,0.556,7,11,0.636,7,8,0.875,0,5,5,2,1,2,1,4,34,-9,1,26.0,1.0,1,26.2,1
22023,1629675,0022300932,2024-03-10,MIN @ LAL,L,42,9,17,0.529,5,10,0.5,2,3,0.667,0,5,5,3,0,4,3,4,25,-10,1,32.0,2.0,1,26.9,1
22023,1629675,0022300944,2024-03-12,MIN @ LAC,W,22,3,7,0.429,0,3,0.0,0,0,0.0,1,4,5,3,1,1,0,3,6,15,1,42.0,2.0,1,28.9,0
22023,1629675,0022300974,2024-03-16,MIN @ UTA,W,35,7,18,0.389,4,11,0.364,4,5,0.8,0,12,12,5,2,2,0,1,22,17,1,22.0,4.0,1,28.8,1
22023,1629675,0022300987,2024-03-18,MIN @ UTA,W,17,7,12,0.583,2,4,0.5,1,2,0.5,2,2,4,0,0,1,1,1,17,3,1,35.0,2.0,1,29.6,0
22023,1629675,0022301014,2024-03-22,MIN vs. CLE,W,26,7,15,0.467,3,8,0.375,1,1,1.0,0,3,3,3,1,0,1,3,18,10,1,17.0,4.0,0,28.0,0
22023,1629675,0022301031,2024-03-24,MIN vs. GSW,W,29,7,11,0.636,6,8,0.75,0,0,0.0,2,10,12,0,1,2,6,3,20,-6,1,26.0,2.0,0,28.0,0
22023,1629675,0022301056,2024-03-27,MIN vs. DET,W,31,9,18,0.5,1,8,0.125,2,2,1.0,1,9,10,4,0,0,0,2,21,9,1,29.0,3.0,0,27.3,1
22023,1629675,0022301071,2024-03-29,MIN @ DEN,W,33,2,12,0.167,0,5,0.0,3,4,0.75,0,6,6,2,2,0,1,3,7,14,1,31.0,2.0,1,28.3,1
22023,1629675,0022301084,2024-03-31,MIN vs. CHI,L,31,5,14,0.357,3,9,0.333,1,1,1.0,0,3,3,4,1,2,3,2,14,-4,1,33.0,2.0,0,29.3,0
22023,1629675,0022301098,2024-04-02,MIN vs. HOU,W,34,10,17,0.588,3,5,0.6,2,2,1.0,1,5,6,2,2,1,3,1,25,5,1,31.0,2.0,0,29.8,1
22023,1629675,0022301108,2024-04-03,MIN vs. TOR,W,26,8,15,0.533,6,10,0.6,1,2,0.5,1,6,7,1,1,2,2,0,23,12,1,34.0,1.0,0,30.0,0
22023,1629675,0022301125,2024-04-05,MIN @ PHX,L,32,3,13,0.231,1,5,0.2,1,2,0.5,1,10,11,2,2,2,5,3,8,-19,1,26.0,2.0,1,28.4,1
22023,1629675,0022301143,2024-04-07,MIN @ LAL,W,35,12,16,0.75,6,8,0.75,1,3,0.333,1,10,11,1,2,1,1,5,31,11,1,32.0,2.0,1,29.4,1
22023,1629675,0022301152,2024-04-09,MIN vs. WAS,W,8,1,5,0.2,1,2,0.5,0,0,0.0,0,2,2,0,1,1,0,1,3,-15,1,35.0,2.0,0,29.4,0
22023,1629675,0022301164,2024-04-10,MIN @ DEN,L,30,6,19,0.316,0,4,0.0,1,5,0.2,1,5,6,2,2,1,0,4,13,3,1,8.0,1.0,1,28.5,0
22023,1629675,0022301178,2024-04-12,MIN vs. ATL,W,28,5,10,0.5,2,5,0.4,7,8,0.875,0,3,3,2,0,1,2,2,19,-3,1,30.0,2.0,0,28.9,0
22023,1629675,0022301194,2024-04-14,MIN vs. PHX,L,20,4,8,0.5,2,5,0.4,0,0,0.0,0,4,4,1,1,0,4,4,10,-17,1,28.0,2.0,0,28.8,0
22024,1629675,0022400008,2024-11-12,MIN @ POR,L,34,10,17,0.588,4,8,0.5,4,4,1.0,0,6,6,1,1,0,1,4,28,-15,1,23.0,2.0,1,23.8,1
22024,1629675,0022400226,2024-11-13,MIN @ POR,L,28,5,12,0.417,2,8,0.25,3,4,0.75,1,2,3,2,1,1,0,3,15,-11,1,34.0,1.0,1,24.6,1
22024,1629675,0022400020,2024-11-15,MIN @ SAC,W,24,7,12,0.583,2,4,0.5,0,0,0.0,1,4,5,2,0,0,0,1,16,-20,1,28.0,2.0,1,24.7,0
22024,1629675,0022400234,2024-11-17,MIN vs. PHX,W,22,4,10,0.4,1,6,0.167,4,5,0.8,2,2,4,1,1,0,2,1,13,-15,1,24.0,2.0,0,25.0,0
22024,1629675,0022400261,2024-11-21,MIN @ TOR,L,22,1,8,0.125,0,3,0.0,0,0,0.0,2,2,4,1,0,1,2,5,2,-4,1,22.0,4.0,1,24.6,0
22024,1629675,0022400271,2024-11-24,MIN @ BOS,L,26,2,9,0.222,1,6,0.167,0,0,0.0,0,5,5,2,1,0,2,3,5,10,1,22.0,3.0,1,24.5,0
22024,1629675,0022400037,2024-11-26,MIN vs. HOU,L,27,7,14,0.5,3,7,0.429,2,2,1.0,1,6,7,0,2,0,2,0,19,6,1,26.0,2.0,0,24.5,1
22024,1629675,0022400294,2024-11-27,MIN vs. SAC,L,24,3,7,0.429,0,3,0.0,1,2,0.5,0,3,3,1,3,3,3,3,7,-5,1,27.0,1.0,0,24.6,0
22024,1629675,0022400044,2024-11-29,MIN vs. LAC,W,23,3,9,0.333,1,6,0.167,1,1,1.0,0,6,6,1,1,2,1,0,8,-2,1,24.0,2.0,0,25.2,0
22024,1629675,0022400318,2024-12-02,MIN vs. LAL,W,28,6,11,0.545,2,5,0.4,1,1,1.0,0,2,2,2,2,1,0,3,15,22,1,23.0,3.0,0,25.3,1
22024,1629675,0022400324,2024-12-04,MIN @ LAC,W,21,1,4,0.25,0,2,0.0,2,2,1.0,0,4,4,1,0,2,1,1,4,15,1,28.0,2.0,1,25.8,0
22024,1629675,0022400338,2024-12-06,MIN @ GSW,W,32,4,10,0.4,1,5,0.2,0,0,0.0,1,9,10,4,3,2,0,1,9,20,1,21.0,2.0,1,24.5,1
22024,1629675,0022400355,2024-12-08,MIN @ GSW,L,21,3,8,0.375,1,6,0.167,3,5,0.6,0,6,6,2,0,2,2,2,10,-2,1,32.0,2.0,1,24.9,0
22024,1629675,0022401210,2024-12-13,MIN vs. LAL,W,26,3,10,0.3,2,2,1.0,2,2,1.0,1,4,5,0,0,1,2,3,10,-6,1,21.0,5.0,0,24.6,0
22024,1629675,0022401218,2024-12-15,MIN @ SAS,W,27,1,10,0.1,0,4,0.0,1,1,1.0,0,8,8,3,0,1,0,1,3,26,1,26.0,2.0,1,25.0,0
22024,1629675,0022400367,2024-12-19,MIN vs. NYK,L,16,1,7,0.143,1,4,0.25,0,0,0.0,0,2,2,2,0,0,1,4,3,-6,1,27.0,4.0,0,25.5,0
22024,1629675,0022400383,2024-12-21,MIN vs. GSW,L,25,6,11,0.545,4,7,0.571,0,0,0.0,1,3,4,2,0,1,3,3,16,-12,1,16.0,2.0,0,24.5,0
22024,1629675,0022400395,2024-12-23,MIN @ ATL,L,29,10,19,0.526,3,10,0.3,0,0,0.0,2,1,3,3,1,0,1,2,23,-13,1,25.0,2.0,1,24.3,1
22024,1629675,0022400406,2024-12-25,MIN @ DAL,W,22,3,6,0.5,0,0,0.0,0,0,0.0,0,2,2,2,1,0,1,1,6,-3,1,29.0,2.0,1,24.8,0
22024,1629675,0022400422,2024-12-27,MIN @ HOU,W,24,6,12,0.5,1,5,0.2,1,3,0.333,2,1,3,1,0,1,2,6,14,14,1,22.0,2.0,1,24.7,0
22024,1629675,0022400441,2024-12-29,MIN vs. SAS,W,21,5,11,0.455,1,4,0.25,0,2,0.0,0,4,4,2,1,1,0,4,11,4,1,24.0,2.0,0,24.3,0
22024,1629675,0022400452,2024-12-31,MIN @ OKC,L,33,8,14,0.571,1,5,0.2,2,2,1.0,2,6,8,1,1,3,4,4,19,-8,1,21.0,2.0,1,24.3,1
22024,1629675,0022400464,2025-01-02,MIN vs. BOS,L,26,6,11,0.545,4,5,0.8,4,4,1.0,3,2,5,3,0,0,2,1,20,-4,1,33.0,2.0,0,24.4,0
22024,1629675,0022400479,2025-01-04,MIN @ DET,L,25,2,7,0.286,2,4,0.5,3,4,0.75,0,3,3,1,0,0,0,2,9,-7,1,26.0,2.0,1,24.9,0
22024,1629675,0022400500,2025-01-06,MIN vs. LAC,W,31,8,14,0.571,1,5,0.2,1,3,0.333,1,6,7,3,1,2,1,5,18,-10,1,25.0,2.0,0,24.8,1
22024,1629675,0022400505,2025-01-07,MIN @ NOP,W,23,6,16,0.375,1,5,0.2,0,1,0.0,6,6,12,1,0,1,3,2,13,0,1,31.0,1.0,1,25.2,0
22024,1629675,0022400519,2025-01-09,MIN @ ORL,W,23,5,9,0.556,2,4,0.5,4,6,0.667,0,3,3,1,2,1,0,1,16,14,1,23.0,2.0,1,25.9,0
22024,1629675,0022400535,2025-01-11,MIN vs. MEM,L,30,7,10,0.7,5,7,0.714,0,0,0.0,1,5,6,3,0,1,2,1,19,2,1,23.0,2.0,0,25.7,1
22024,1629675,0022400548,2025-01-13,MIN @ WAS,W,24,3,5,0.6,3,4,0.75,3,4,0.75,0,5,5,1,3,1,0,4,12,7,1,30.0,2.0,1,25.8,0
22024,1629675,0022400565,2025-01-15,MIN vs. GSW,L,29,5,13,0.385,3,7,0.429,2,2,1.0,2,4,6,1,0,1,0,0,15,8,1,24.0,2.0,0,26.0,1
22024,1629675,0022400578,2025-01-17,MIN @ NYK,W,25,8,11,0.727,6,6,1.0,1,2,0.5,2,6,8,1,1,0,1,4,23,1,1,29.0,2.0,1,26.5,0
22024,1629675,0022400590,2025-01-18,MIN vs. CLE,L,26,6,12,0.5,4,8,0.5,0,0,0.0,0,2,2,4,2,2,0,3,16,-15,1,25.0,1.0,0,26.9,0
22024,1629675,0022400601,2025-01-20,MIN @ MEM,L,33,11,20,0.55,5,10,0.5,2,2,1.0,3,5,8,1,0,0,2,3,29,2,1,26.0,2.0,1,26.2,1
22024,1629675,0022400614,2025-01-22,MIN @ DAL,W,27,5,9,0.556,2,3,0.667,0,0,0.0,0,6,6,1,1,0,0,3,12,-1,1,33.0,2.0,1,26.9,0
22024,1629675,0022400634,2025-01-25,MIN vs. DEN,W,25,5,9,0.556,1,2,0.5,2,2,1.0,2,0,2,4,2,2,2,1,13,14,1,27.0,3.0,0,27.1,0
22024,1629675,0022400656,2025-01-27,MIN vs. ATL,W,29,6,9,0.667,3,5,0.6,0,0,0.0,0,3,3,2,0,0,2,1,15,4,1,25.0,2.0,0,26.5,0
22024,1629675,0022400677,2025-01-30,MIN @ UTA,W,28,4,5,0.8,4,5,0.8,0,0,0.0,0,4,4,4,1,0,0,1,12,35,1,29.0,3.0,1,27.1,0
22024,1629675,0022400690,2025-02-01,MIN vs. WAS,L,20,3,10,0.3,2,6,0.333,0,0,0.0,0,3,3,0,0,0,1,1,8,-9,1,28.0,2.0,0,27.6,0
22024,1629675,0022400704,2025-02-03,MIN vs. SAC,L,40,12,19,0.632,5,9,0.556,1,1,1.0,1,4,5,3,0,2,0,1,30,3,1,20.0,2.0,0,26.6,1
22024,1629675,0022400723,2025-02-05,MIN vs. CHI,W,36,8,19,0.421,4,10,0.4,2,2,1.0,2,8,10,6,1,2,1,3,22,16,1,40.0,2.0,0,28.2,1
22024,1629675,0022400729,2025-02-06,MIN vs. HOU,W,36,6,16,0.375,2,8,0.25,1,1,1.0,4,7,11,4,2,2,2,2,15,25,1,36.0,1.0,0,28.9,1
22024,1629675,0022400747,2025-02-08,MIN vs. POR,W,38,9,16,0.563,5,9,0.556,0,2,0.0,0,8,8,2,2,0,4,5,23,29,1,36.0,2.0,0,30.0,1
22024,1629675,0022400755,2025-02-10,MIN @ CLE,L,35,4,12,0.333,1,6,0.167,1,2,0.5,2,4,6,4,0,2,1,3,10,-9,1,38.0,2.0,1,31.2,1
22024,1629675,0022400776,2025-02-12,MIN vs. MIL,L,33,7,17,0.412,1,7,0.143,7,7,1.0,2,11,13,2,0,1,2,2,22,10,1,35.0,2.0,0,31.4,0
22024,1629675,0022400787,2025-02-13,MIN vs. OKC,W,38,11,18,0.611,3,9,0.333,2,2,1.0,4,10,14,7,0,1,0,1,27,10,1,33.0,1.0,0,32.0,1
22024,1629675,0022400801,2025-02-21,MIN @ HOU,L,34,9,16,0.563,2,6,0.333,2,2,1.0,1,7,8,3,1,3,0,5,22,-10,1,38.0,8.0,1,33.3,0
22024,1629675,0022400820,2025-02-23,MIN vs. OKC,L,40,6,18,0.333,3,9,0.333,7,7,1.0,2,9,11,2,0,4,2,3,22,6,1,34.0,2.0,0,33.8,1
22024,1629675,0022400826,2025-02-24,MIN @ OKC,W,41,7,21,0.333,2,8,0.25,6,6,1.0,2,9,11,3,0,0,2,2,22,3,1,40.0,1.0,1,35.0,1
22024,1629675,0022400849,2025-02-27,MIN @ LAL,L,31,1,10,0.1,0,5,0.0,1,2,0.5,4,8,12,2,0,0,3,4,3,-9,1,41.0,3.0,1,37.1,0
22024,1629675,0022400858,2025-02-28,MIN @ UTA,L,41,10,25,0.4,6,15,0.4,1,2,0.5,4,7,11,5,3,1,2,3,27,-5,1,31.0,1.0,1,36.2,1
22024,1629675,0022400873,2025-03-02,MIN @ PHX,W,39,3,15,0.2,1,8,0.125,0,2,0.0,0,10,10,5,2,1,1,3,7,26,1,41.0,2.0,1,36.7,0
22024,1629675,0022400887,2025-03-04,MIN vs. PHI,W,33,9,18,0.5,5,10,0.5,0,0,0.0,1,5,6,2,1,1,3,2,23,12,1,39.0,2.0,0,37.0,0
22024,1629675,0022400892,2025-03-05,MIN @ CHA,W,35,5,12,0.417,2,7,0.286,1,2,0.5,1,9,10,2,0,0,1,3,13,20,1,33.0,1.0,1,36.5,0
22024,1629675,0022400907,2025-03-07,MIN @ MIA,W,34,6,13,0.462,3,7,0.429,0,0,0.0,1,3,4,3,0,2,1,3,15,19,1,35.0,2.0,1,36.5,0
22024,1629675,0022400925,2025-03-09,MIN vs. SAS,W,27,8,15,0.533,4,8,0.5,0,0,0.0,1,6,7,4,0,2,2,2,20,7,1,34.0,2.0,0,36.6,0
22024,1629675,0022400952,2025-03-12,MIN @ DEN,W,26,3,7,0.429,2,5,0.4,0,0,0.0,0,5,5,2,1,1,3,4,8,17,1,27.0,3.0,1,35.5,0
22024,1629675,0022400963,2025-03-14,MIN vs. ORL,W,27,3,9,0.333,2,6,0.333,0,2,0.0,0,7,7,3,1,2,2,4,8,7,1,26.0,2.0,0,34.7,0
22024,1629675,0022400981,2025-03-16,MIN vs. UTA,W,20,2,10,0.2,0,5,0.0,1,2,0.5,4,5,9,3,3,1,3,1,5,11,1,27.0,2.0,0,33.4,0
22024,1629675,0022400986,2025-03-17,MIN vs. IND,L,30,9,16,0.563,3,7,0.429,0,0,0.0,1,3,4,0,1,1,2,3,21,5,1,20.0,1.0,0,31.3,0
22024,1629675,0022401001,2025-03-19,MIN vs. NOP,L,34,3,11,0.273,2,7,0.286,1,2,0.5,2,5,7,4,1,1,1,1,9,6,1,30.0,2.0,0,31.2,0
22024,1629675,0022401016,2025-03-21,MIN vs. NOP,W,24,6,13,0.462,3,8,0.375,0,0,0.0,0,5,5,6,1,0,0,1,15,19,1,34.0,2.0,0,30.5,0
22024,1629675,0022401037,2025-03-24,MIN @ IND,L,26,8,13,0.615,3,6,0.5,1,2,0.5,0,3,3,2,0,0,1,2,20,-5,1,24.0,3.0,1,29.0,0
22024,1629675,0022401071,2025-03-28,MIN vs. PHX,W,26,3,7,0.429,3,5,0.6,0,0,0.0,1,6,7,4,1,0,1,2,9,3,1,26.0,4.0,0,28.3,0
22024,1629675,0022401084,2025-03-30,MIN vs. DET,W,10,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,2,0,1,26.0,2.0,0,27.4,0
22024,1629675,0022401113,2025-04-03,MIN @ BKN,W,26,5,9,0.556,1,4,0.25,2,2,1.0,0,2,2,3,0,1,2,1,13,9,1,10.0,4.0,1,25.0,0
22024,1629675,0022401130,2025-04-05,MIN @ PHI,W,27,4,10,0.4,0,5,0.0,1,2,0.5,0,7,7,2,0,2,5,3,9,11,1,26.0,2.0,1,24.9,0
22024,1629675,0022401152,2025-04-08,MIN @ MIL,L,26,7,12,0.583,3,7,0.429,0,0,0.0,1,3,4,3,1,0,0,1,17,7,1,27.0,3.0,1,25.0,0
22024,1629675,0022401170,2025-04-10,MIN @ MEM,W,24,4,13,0.308,1,5,0.2,5,5,1.0,3,3,6,1,0,0,2,5,14,-7,1,26.0,2.0,1,24.9,0
22024,1629675,0022401179,2025-04-11,MIN vs. BKN,W,26,3,6,0.5,1,3,0.333,0,0,0.0,2,3,5,2,0,1,0,0,7,7,1,24.0,1.0,0,25.3,0
22024,1629675,0022401195,2025-04-13,MIN vs. UTA,W,25,5,10,0.5,0,3,0.0,1,1,1.0,3,5,8,2,0,0,1,2,11,9,1,26.0,2.0,0,24.9,0
22025,1629675,0022500205,2025-11-10,MIN @ UTA,W,28,3,10,0.3,1,7,0.143,0,0,0.0,1,4,5,3,1,1,0,1,7,-14,1,25.0,1.0,1,23.1,1
22025,1629675,0022500044,2025-11-14,MIN vs. SAC,W,25,5,12,0.417,2,6,0.333,0,0,0.0,3,9,12,4,2,2,3,5,12,0,1,28.0,4.0,0,23.9,0
22025,1629675,0022500232,2025-11-15,MIN vs. DEN,L,31,7,11,0.636,4,7,0.571,1,2,0.5,1,5,6,3,1,0,1,6,19,7,1,25.0,1.0,0,24.1,1
22025,1629675,0022500246,2025-11-17,MIN vs. DAL,W,23,9,14,0.643,3,6,0.5,1,1,1.0,1,11,12,2,0,0,3,2,22,18,1,31.0,2.0,0,24.9,0
22025,1629675,0022500259,2025-11-19,MIN vs. WAS,W,27,11,21,0.524,5,10,0.5,1,1,1.0,3,2,5,1,2,1,1,2,28,16,1,23.0,2.0,0,24.5,1
22025,1629675,0022500053,2025-11-21,MIN @ PHX,L,27,4,10,0.4,1,3,0.333,0,0,0.0,1,1,2,2,2,2,1,2,9,-9,1,27.0,2.0,1,25.0,0
22025,1629675,0022500292,2025-11-24,MIN @ SAC,L,23,6,15,0.4,1,6,0.167,2,2,1.0,3,4,7,0,0,1,1,4,15,0,1,27.0,3.0,1,25.5,0
22025,1629675,0022500064,2025-11-26,MIN @ OKC,L,24,4,11,0.364,2,5,0.4,2,2,1.0,1,1,2,3,0,1,1,3,12,-16,1,23.0,2.0,1,25.4,0
22025,1629675,0022500293,2025-11-29,MIN vs. BOS,W,28,4,9,0.444,2,6,0.333,0,0,0.0,0,8,8,2,1,2,3,1,10,4,1,24.0,3.0,0,25.7,0
22025,1629675,0022500306,2025-11-30,MIN vs. SAS,W,30,6,11,0.545,3,7,0.429,0,0,0.0,1,4,5,3,2,0,2,3,15,8,1,28.0,1.0,0,26.1,1
22025,1629675,0022500321,2025-12-02,MIN @ NOP,W,32,6,12,0.5,4,8,0.5,2,2,1.0,0,5,5,6,2,0,2,4,18,5,1,30.0,2.0,1,26.6,1
22025,1629675,0022500337,2025-12-04,MIN @ NOP,W,33,6,13,0.462,4,9,0.444,3,3,1.0,0,7,7,6,1,2,0,1,19,8,1,32.0,2.0,1,27.0,1
22025,1629675,0022500355,2025-12-06,MIN vs. LAC,W,28,7,11,0.636,5,8,0.625,0,0,0.0,2,7,9,3,0,0,2,3,19,10,1,33.0,2.0,0,27.8,0
22025,1629675,0022500365,2025-12-08,MIN vs. PHX,L,30,2,12,0.167,2,10,0.2,0,0,0.0,1,8,9,0,1,0,1,0,6,-3,1,28.0,2.0,0,27.5,0
22025,1629675,0022501215,2025-12-12,MIN @ GSW,W,30,7,14,0.5,3,7,0.429,1,2,0.5,0,4,4,7,1,0,0,1,18,7,1,30.0,4.0,1,28.2,0
22025,1629675,0022501220,2025-12-14,MIN vs. SAC,W,35,7,12,0.583,4,7,0.571,2,2,1.0,1,10,11,3,2,1,2,4,20,5,1,30.0,2.0,0,28.5,1
22025,1629675,0022500368,2025-12-17,MIN vs. MEM,L,30,6,16,0.375,3,11,0.273,1,1,1.0,0,7,7,2,1,1,2,4,16,-5,1,35.0,3.0,0,29.3,0
22025,1629675,0022500385,2025-12-19,MIN vs. OKC,W,31,5,10,0.5,0,4,0.0,5,7,0.714,1,5,6,2,3,2,1,3,15,0,1,30.0,2.0,0,30.0,0
22025,1629675,0022500400,2025-12-21,MIN vs. MIL,W,29,5,12,0.417,2,8,0.25,0,0,0.0,1,5,6,2,1,0,4,2,12,17,1,31.0,2.0,0,30.7,0
22025,1629675,0022500416,2025-12-23,MIN vs. NYK,W,25,3,12,0.25,2,9,0.222,0,0,0.0,0,11,11,1,0,2,1,1,8,11,1,29.0,2.0,0,30.8,0
22025,1629675,0022500013,2025-12-25,MIN @ DEN,L,28,5,13,0.385,2,7,0.286,1,1,1.0,1,5,6,3,0,0,1,3,13,-4,1,25.0,2.0,1,30.3,0
22025,1629675,0022500439,2025-12-27,MIN vs. BKN,L,29,5,11,0.455,3,8,0.375,0,0,0.0,2,2,4,1,0,0,1,4,13,-12,1,28.0,2.0,0,29.9,0
22025,1629675,0022500452,2025-12-29,MIN @ CHI,W,27,11,18,0.611,6,10,0.6,5,5,1.0,1,6,7,3,0,0,1,0,33,24,1,29.0,2.0,1,29.5,0
22025,1629675,0022500463,2025-12-31,MIN @ ATL,L,22,2,10,0.2,0,5,0.0,2,2,1.0,1,6,7,1,0,1,3,4,6,-23,1,27.0,2.0,1,29.4,0
22025,1629675,0022500486,2026-01-03,MIN @ MIA,W,25,10,15,0.667,4,7,0.571,5,5,1.0,1,3,4,3,0,2,2,1,29,11,1,22.0,3.0,1,28.6,0
22025,1629675,0022500498,2026-01-04,MIN @ WAS,W,20,4,8,0.5,0,2,0.0,1,2,0.5,2,5,7,3,0,1,1,0,9,19,1,25.0,1.0,1,28.1,0
22025,1629675,0022500513,2026-01-06,MIN vs. MIA,W,25,6,12,0.5,2,5,0.4,0,0,0.0,1,5,6,2,1,1,0,3,14,21,1,20.0,2.0,0,26.6,0
22025,1629675,0022500530,2026-01-08,MIN vs. CLE,W,24,3,6,0.5,2,4,0.5,1,2,0.5,2,4,6,3,1,1,4,1,9,-21,1,25.0,2.0,0,26.1,0
22025,1629675,0022500542,2026-01-10,MIN @ CLE,L,28,9,12,0.75,5,6,0.833,2,2,1.0,2,3,5,3,0,2,3,3,25,-4,1,24.0,2.0,1,25.4,1
